instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
EB_n140_022_a75_066,EB,140,0.75,1,0,5175.0,5175,0.0,0,0.0,0.0,UB_PROVEN_INIT
B_n130_018_a75_054,B,130,0.75,1,0,4578.0,4578,0.0,2,301.8738923999481,301.8739154000068,UB_TIGHT→GAP<0.3%
B_n150_026_a75_078,B,150,0.75,1,0,5191.0,5194,0.05775895263765884,1,302.2408597000176,302.2408814999508,UB_TIGHT→GAP<0.3%
EB_n140_023_a75_069,EB,140,0.75,1,0,5093.0,5102,0.1764014112112897,2,302.9452701000264,302.94529419997707,OBJ+5 tier->0
D_n080_042_a75_126,D,80,0.75,1,0,2468.0,2469,0.04050222762251924,1,312.2286385000916,312.22866220003925,UB_TIGHT→GAP<0.3%
EB_n150_027_a75_081,EB,150,0.75,1,0,5408.0,5414,0.11082379017362395,2,302.61167359992396,302.6116999000078,OBJ+21 tier->0
ED_n080_043_a75_129,ED,80,0.75,1,0,2797.0,2803,0.21405636817695325,1,302.0233548999531,302.0233927000081,OBJ+13 tier->0
EB_n140_023_a50_068,EB,140,0.5,1,0,4919.0,4974,1.1057498994772819,3,300.63053189998027,300.6305548000382,OBJ+55 tier->0
EB_n140_023_a50_068,EB,140,0.5,2,1,4919.0,4947,0.5659995957145745,2,300.0719070000341,600.7024902000558,STALL→tier0→1 d_max=28
EB_n140_023_a50_068,EB,140,0.5,3,1,4919.0,4928,0.18262987012987011,2,300.5488540000515,902.1715202000923,UB_TIGHT→GAP<0.3%
EB_n150_029_a50_086,EB,150,0.5,1,0,6066.0,6101,0.5736764464841829,2,303.3846415000735,303.3846627998864,OBJ+50 tier->0
EB_n150_029_a50_086,EB,150,0.5,2,0,6066.0,6078,0.19743336623889435,2,300.47956180002075,603.8642507999903,UB_TIGHT→GAP<0.3%
B_n150_028_a75_084,B,150,0.75,1,0,5330.0,5330,0.0,2,300.863404899952,300.86345269996673,UB_TIGHT→GAP<0.3%
D_n065_029_a50_086,D,65,0.5,1,1,2449.0,2463,0.5684125050751117,1,300.3024911999237,300.30251609999686,STALL→tier0→1 d_max=11
D_n065_029_a50_086,D,65,0.5,2,1,2449.0,2450,0.04081632653061225,1,301.0050097000785,601.6868826000718,UB_TIGHT→GAP<0.3%
D_n075_039_a75_117,D,75,0.75,1,0,3114.0,3114,0.0,1,307.30985700001474,307.30988149996847,UB_TIGHT→GAP<0.3%
B_n140_021_a75_063,B,140,0.75,1,0,4850.0,4853,0.0618174325159695,2,303.6506321000634,303.6506542999996,UB_TIGHT→GAP<0.3%
