family,instance,stratum,arm_id,best_ub,obj,cert_gap_pct,own_ub,cert_gap_own_pct,stop_reason,phases,ec_gain,total_rt_s,seeds_used,best_seed,n_seed_restarts,tier_final,stall_run_final,commit,source_dirty,error
B,B_n120_014_a25_040,hard_tail,B1,3287.0000,3242.0,1.369030,3287.0000,1.369030,RT_CAP,1,0,60.8,"42,123,456,789,1337,2024",42,1,0,0,5ef94e56e928c8c93c722971a291c3de322f0c85,True,
B,B_n120_014_a25_040,hard_tail,A0,3287.0000,3242.0,1.369030,3287.0000,1.369030,RT_CAP,1,0,61.7,"42,123,456,789,1337,2024",42,1,0,0,5ef94e56e928c8c93c722971a291c3de322f0c85,True,
B,B_n110_006_a50_017,closing,A0,3465.0000,3465.0,0.000000,3465.0000,0.000000,UB,1,0,28.0,"42,123,456,789,1337,2024",42,1,0,0,5ef94e56e928c8c93c722971a291c3de322f0c85,True,
B,B_n110_006_a50_017,closing,B1,3465.0000,3457.0,0.230880,3465.0000,0.230880,GAP<threshold,1,0,63.3,"42,123,456,789,1337,2024",42,1,0,0,5ef94e56e928c8c93c722971a291c3de322f0c85,True,
