instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
EC_n075_030_a50_089,EC,75,0.5,2,2,2456.0,2466,0.40551500405515,1,300.09051129999716,600.2026887999964,STALL→tier1→2 d_max=17
EC_n075_030_a50_089,EC,75,0.5,3,3,2456.0,2466,0.40551500405515,1,305.8067966000017,906.0095148999972,TIERS_EXHAUSTED
B_n130_019_a25_055,B,130,0.25,1,1,3359.0,3410,1.4956011730205279,2,301.15864970000257,301.1587051000024,STALL→tier0→1 d_max=14
B_n130_019_a25_055,B,130,0.25,2,2,3359.0,3410,1.4956011730205279,2,300.5016962000009,601.660463500004,STALL→tier1→2 d_max=18
B_n130_019_a25_055,B,130,0.25,3,3,3359.0,3410,1.4956011730205279,2,300.0060255999997,901.6665326000002,TIERS_EXHAUSTED
B_n110_006_a25_016,B,110,0.25,1,1,2434.0,2473,1.5770319450060657,2,300.08115139999427,300.081177,STALL→tier0→1 d_max=12
B_n110_006_a25_016,B,110,0.25,2,2,2434.0,2473,1.5770319450060657,2,302.3823182999986,602.4639019000024,STALL→tier1→2 d_max=16
B_n110_006_a25_016,B,110,0.25,3,3,2434.0,2473,1.5770319450060657,2,300.4497277999981,902.913670599999,TIERS_EXHAUSTED
EC_n070_023_a25_067,EC,70,0.25,1,1,1496.0,1503,0.4657351962741184,3,300.01404240000556,300.01407549999567,STALL→tier0→1 d_max=7
EC_n070_023_a25_067,EC,70,0.25,2,2,1496.0,1503,0.4657351962741184,3,300.00819539999793,600.0223026999956,STALL→tier1→2 d_max=9
EC_n070_023_a25_067,EC,70,0.25,3,3,1496.0,1503,0.4657351962741184,3,300.3689318999968,900.3912755999991,TIERS_EXHAUSTED
EC_n075_028_a25_082,EC,75,0.25,1,1,1697.0,1703,0.35231943628890194,2,300.1603629999954,300.16038319999643,STALL→tier0→1 d_max=8
EC_n075_028_a25_082,EC,75,0.25,2,2,1697.0,1703,0.35231943628890194,2,300.08193319999555,600.2432935999968,STALL→tier1→2 d_max=10
EC_n075_028_a25_082,EC,75,0.25,3,3,1697.0,1703,0.35231943628890194,2,300.1232558999982,900.3666005999985,TIERS_EXHAUSTED
B_n130_016_a25_046,B,130,0.25,1,1,2744.0,2796,1.859799713876967,2,300.0370613999985,300.0371161000003,STALL→tier0→1 d_max=13
B_n130_016_a25_046,B,130,0.25,2,2,2744.0,2796,1.859799713876967,2,300.0730043999938,600.1101524999976,STALL→tier1→2 d_max=17
B_n130_016_a25_046,B,130,0.25,3,3,2744.0,2796,1.859799713876967,2,300.0778435000029,900.1880315000017,TIERS_EXHAUSTED
D_n065_028_a25_082,D,65,0.25,1,1,1383.0,1388,0.36023054755043227,2,300.00487799999974,300.0049063000042,STALL→tier0→1 d_max=6
D_n065_028_a25_082,D,65,0.25,2,2,1383.0,1388,0.36023054755043227,2,300.05710750000435,600.0620803999991,STALL→tier1→2 d_max=8
D_n065_028_a25_082,D,65,0.25,3,3,1383.0,1388,0.36023054755043227,2,301.5888100000011,901.6509402000011,TIERS_EXHAUSTED
EB_n130_019_a25_055,EB,130,0.25,1,1,2807.0,2826,0.6723283793347488,3,300.06890399999975,300.0689394000001,STALL→tier0→1 d_max=11
EB_n130_019_a25_055,EB,130,0.25,2,2,2807.0,2826,0.6723283793347488,3,301.0077450000026,601.0767157999944,STALL→tier1→2 d_max=14
EB_n130_019_a25_055,EB,130,0.25,3,3,2807.0,2826,0.6723283793347488,3,300.5677723999979,901.6445432999972,TIERS_EXHAUSTED
ED_n040_004_a50_011,ED,40,0.5,1,1,1154.0,1168,1.1986301369863013,4,300.4445838000029,300.44461160000355,STALL→tier0→1 d_max=5
ED_n040_004_a50_011,ED,40,0.5,2,2,1154.0,1168,1.1986301369863013,4,300.29425069999706,600.7388991000043,STALL→tier1→2 d_max=6
ED_n040_004_a50_011,ED,40,0.5,3,3,1154.0,1168,1.1986301369863013,4,299.2390840999942,899.9780267000024,TIERS_EXHAUSTED
